,user_id,movie_id,rating
9798,98,99,4
3710,38,11,4
7982,80,83,1
4704,48,5,2
5647,57,48,3
9498,95,99,5
9567,96,68,4
1418,15,19,5
3149,32,50,5
6699,67,100,2
473,5,74,2
5701,58,2,2
4929,50,30,1
4114,42,15,1
5700,58,1,2
5155,52,56,1
5543,56,44,4
4425,45,26,5
8890,89,91,3
7323,74,24,5
8171,82,72,2
2349,24,50,1
7574,76,75,2
8445,85,46,3
4926,50,27,2
7332,74,33,5
1722,18,23,3
7387,74,88,1
7845,79,46,4
5892,59,93,5
9196,92,97,1
179,2,80,3
8709,88,10,4
439,5,40,4
6892,69,93,2
5602,57,3,1
9264,93,65,1
9332,94,33,1
8294,83,95,2
9749,98,50,3
399,4,100,5
8534,86,35,3
4155,42,56,2
8504,86,5,2
5183,52,84,5
2218,23,19,3
6367,64,68,1
7057,71,58,2
2419,25,20,2
5006,51,7,1
1738,18,39,3
3687,37,88,2
8244,83,45,2
411,5,12,1
6451,65,52,1
9785,98,86,1
4645,47,46,3
9054,91,55,1
6251,63,52,5
9569,96,70,2
8821,89,22,4
6139,62,40,4
2298,23,99,4
6433,65,34,2
294,3,95,4
619,7,20,2
1758,18,59,4
8514,86,15,2
5554,56,55,4
5126,52,27,3
2229,23,30,4
773,8,74,4
7058,71,59,2
9543,96,44,3
5520,56,21,4
3813,39,14,1
2946,30,47,4
3784,38,85,1
7275,73,76,3
5475,55,76,5
4583,46,84,3
9404,95,5,4
5037,51,38,2
9509,96,10,5
9278,93,79,1
6419,65,20,2
1921,20,22,5
4509,46,10,5
5596,56,97,5
8637,87,38,2
9763,98,64,1
7912,80,13,3
9181,92,82,1
8631,87,32,3
9938,100,39,2
7532,76,33,3
9653,97,54,1
872,9,73,5
9301,94,2,5
9884,99,85,2
7416,75,17,4
2021,21,22,5
8176,82,77,5
9539,96,40,4
8408,85,9,1
6917,70,18,4
7570,76,71,5
8260,83,61,4
1635,17,36,4
6944,70,45,4
8388,84,89,3
7695,77,96,2
6401,65,2,4
8413,85,14,1
5383,54,84,3
5911,60,12,3
3505,36,6,3
3503,36,4,3
5891,59,92,1
6787,68,88,1
487,5,88,3
6669,67,70,3
9641,97,42,3
4561,46,62,1
969,10,70,2
8436,85,37,2
1469,15,70,2
8591,86,92,1
6411,65,12,1
2618,27,19,4
4829,49,30,2
2708,28,9,1
2291,23,92,3
9329,94,30,5
3447,35,48,2
3573,36,74,5
8078,81,79,4
2434,25,35,4
2092,21,93,5
4430,45,31,3
4205,43,6,3
5904,60,5,5
9313,94,14,1
3885,39,86,1
2064,21,65,1
1787,18,88,3
6916,70,17,1
